Processed Card Product,Processed Card Scheme,Transaction amount,Rate percent,Rate amount
Mastro,Masterkard,71.35,0.2,0.1
MK_Credit,Masterkard,112.07,1.2,1.3
Viza_Super,VIZA,177.74,2.3,4.1
MK_Debit,Masterkard,353.51,0.5,1.8
MK_Debit,Masterkard,126.69,0.4,0.5
CP_QR,ChinaPay,245.57,2.0,4.9
Carte_Rouge_Magnifique,Carte Rouge,491.54,0.3,1.5
MK_Debit,Masterkard,76.73,0.5,0.4
CP_Credit,ChinaPay,118.35,1.4,1.7
Viza_Pay,VIZA,140.55,0.2,0.3
VIZA_Debit,VIZA,279.62,0.6,1.7
MK_Credit,Masterkard,404.16,1.2,4.8
CP_Debit,ChinaPay,637.64,0.6,3.8
MK_Debit,Masterkard,79.76,0.5,0.4
CP_Credit,ChinaPay,173.45,1.2,2.1
MK_Debit,Masterkard,251.39,0.5,1.3
Viza_Super,VIZA,216.54,2.3,5.0
Carte_Rouge_Magnifique,Carte Rouge,44.01,0.3,0.1
CP_Debit,ChinaPay,285.7,0.45,1.3
Mastro,Masterkard,2.34,0.2,0.0
MK_Debit,Masterkard,379.58,0.4,1.5
Viza_Pay,VIZA,268.69,0.2,0.5
Mastro,Masterkard,136.76,0.2,0.3
Viza_Pay,VIZA,26.06,0.2,0.1
Viza_Credit,VIZA,47.45,1.3,0.6
MK_Credit,Masterkard,11.65,1.4,0.2
Viza_Credit,VIZA,85.61,1.3,1.1
MK_Credit,Masterkard,126.4,1.4,1.8
CP_Debit,ChinaPay,90.74,0.6,0.5
CP_Debit,ChinaPay,171.93,0.45,0.8
Viza_Pay,VIZA,352.05,0.2,0.7
Carte_Rouge_Magnifique,Carte Rouge,86.38,0.3,0.3
MK_Credit,Masterkard,54.55,1.4,0.8
CP_Credit,ChinaPay,131.54,1.4,1.8
CP_QR,ChinaPay,52.37,2.0,1.0
MK_Student,Masterkard,40.91,0.6,0.2
Carte_Rouge_Unique,Carte Rouge,3.15,0.9,0.0
VIZA_Debit,VIZA,645.42,0.6,3.9
MK_Credit,Masterkard,69.45,1.5,1.0
MK_Credit,Masterkard,94.3,1.5,1.4
MK_Student,Masterkard,77.83,0.8,0.6
Carte_Rouge_Magnifique,Carte Rouge,238.44,0.3,0.7
CP_Credit,ChinaPay,332.76,1.4,4.7
MK_Student,Masterkard,256.16,0.6,1.5
MK_Credit,Masterkard,328.06,1.2,3.9
CP_Credit,ChinaPay,419.19,1.4,5.9
Viza_Pay,VIZA,621.93,0.2,1.2
Mastro,Masterkard,169.22,0.2,0.3
MK_Student,Masterkard,603.7,0.8,4.8
MK_Credit,Masterkard,94.74,1.5,1.4
Carte_Rouge_Magnifique,Carte Rouge,365.47,0.3,1.1
Viza_Pay,VIZA,559.32,0.2,1.1
CP_QR,ChinaPay,314.48,2.0,6.3
MK_Student,Masterkard,349.21,0.6,2.1
MK_Credit,Masterkard,154.43,1.5,2.3
Viza_Super,VIZA,184.84,2.0,3.7
Carte_Rouge_Magnifique,Carte Rouge,94.6,0.3,0.3
Viza_Credit,VIZA,204.37,0.6,1.2
Mastro,Masterkard,116.69,0.2,0.2
MK_Credit,Masterkard,55.99,1.2,0.7
MK_Credit,Masterkard,168.51,1.5,2.5
Mastro,Masterkard,137.28,0.2,0.3
VIZA_Debit,VIZA,46.1,0.6,0.3
MK_Student,Masterkard,82.02,0.8,0.7
Viza_Credit,VIZA,125.19,0.6,0.8
MK_Student,Masterkard,59.21,0.8,0.5
MK_Credit,Masterkard,572.55,1.5,8.6
MK_Debit,Masterkard,70.33,0.5,0.4
MK_Credit,Masterkard,33.29,1.5,0.5
Carte_Rouge_Magnifique,Carte Rouge,30.73,0.3,0.1
CP_QR,ChinaPay,108.34,2.0,2.2
MK_Student,Masterkard,189.3,0.8,1.5
MK_Credit,Masterkard,114.06,1.2,1.4
Viza_Super,VIZA,335.9,2.3,7.7
CP_Debit,ChinaPay,146.04,0.6,0.9
Mastro,Masterkard,196.38,0.2,0.4
CP_QR,ChinaPay,157.15,2.0,3.1
MK_Debit,Masterkard,209.89,0.5,1.0
Viza_Super,VIZA,215.93,2.3,5.0
MK_Student,Masterkard,245.0,0.8,2.0
MK_Credit,Masterkard,111.99,1.4,1.6
Viza_Credit,VIZA,215.84,1.3,2.8
CP_QR,ChinaPay,418.55,2.0,8.4
MK_Debit,Masterkard,470.24,0.5,2.4
Viza_Pay,VIZA,247.72,0.2,0.5
VIZA_Debit,VIZA,137.39,0.6,0.8
Viza_Credit,VIZA,391.72,1.3,5.1
VIZA_Debit,VIZA,135.75,0.6,0.8
Viza_Credit,VIZA,230.73,1.3,3.0
MK_Student,Masterkard,293.22,0.8,2.3
CP_Debit,ChinaPay,81.18,0.6,0.5
Viza_Super,VIZA,322.15,2.0,6.4
Carte_Rouge_Magnifique,Carte Rouge,628.85,0.3,1.9
CP_Debit,ChinaPay,115.0,0.6,0.7
CP_Debit,ChinaPay,129.85,0.45,0.6
VIZA_Debit,VIZA,271.54,0.8,2.2
Mastro,Masterkard,151.17,0.2,0.3
MK_Credit,Masterkard,81.57,1.4,1.1
CP_QR,ChinaPay,220.07,2.0,4.4
Viza_Super,VIZA,69.69,2.3,1.6
CP_QR,ChinaPay,179.96,2.0,3.6
Carte_Rouge_Magnifique,Carte Rouge,109.49,0.3,0.3
MK_Student,Masterkard,195.53,0.6,1.2
CP_Debit,ChinaPay,288.4,0.45,1.3
MK_Student,Masterkard,379.52,0.8,3.0
Viza_Super,VIZA,385.43,2.0,7.7
MK_Credit,Masterkard,67.92,1.2,0.8
VIZA_Debit,VIZA,160.51,0.6,1.0
Carte_Rouge_Unique,Carte Rouge,14.72,0.9,0.1
MK_Student,Masterkard,204.25,0.8,1.6
CP_Debit,ChinaPay,293.68,0.6,1.8
MK_Student,Masterkard,140.35,0.6,0.8
CP_Credit,ChinaPay,206.27,1.2,2.5
Viza_Pay,VIZA,46.43,0.2,0.1
Viza_Super,VIZA,130.46,2.3,3.0
MK_Debit,Masterkard,108.44,0.4,0.4
MK_Credit,Masterkard,117.27,1.2,1.4
Viza_Pay,VIZA,386.11,0.2,0.8
MK_Student,Masterkard,129.47,0.6,0.8
CP_Debit,ChinaPay,22.33,0.45,0.1
MK_Credit,Masterkard,81.83,1.2,1.0
VIZA_Debit,VIZA,57.29,0.6,0.3
VIZA_Debit,VIZA,245.34,0.6,1.5
Carte_Rouge_Unique,Carte Rouge,141.3,0.9,1.3
MK_Student,Masterkard,10.92,0.6,0.1
MK_Debit,Masterkard,306.15,0.4,1.2
VIZA_Debit,VIZA,521.97,0.8,4.2
Viza_Pay,VIZA,323.77,0.2,0.6
MK_Credit,Masterkard,8.94,1.4,0.1
MK_Debit,Masterkard,180.64,0.5,0.9
Carte_Rouge_Unique,Carte Rouge,76.72,0.9,0.7
Viza_Credit,VIZA,2.22,1.3,0.0
Mastro,Masterkard,184.0,0.2,0.4
Mastro,Masterkard,370.7,0.2,0.7
MK_Student,Masterkard,170.57,0.6,1.0
MK_Debit,Masterkard,227.18,0.5,1.1
MK_Debit,Masterkard,138.32,0.5,0.7
MK_Credit,Masterkard,89.29,1.2,1.1
CP_Debit,ChinaPay,226.15,0.45,1.0
Carte_Rouge_Magnifique,Carte Rouge,319.97,0.3,1.0
Mastro,Masterkard,49.13,0.2,0.1
VIZA_Debit,VIZA,122.15,0.8,1.0
MK_Student,Masterkard,276.47,0.8,2.2
Carte_Rouge_Magnifique,Carte Rouge,319.06,0.3,1.0
Viza_Credit,VIZA,424.2,0.6,2.5
Carte_Rouge_Magnifique,Carte Rouge,240.86,0.3,0.7
Viza_Credit,VIZA,70.96,0.9,0.6
Viza_Credit,VIZA,41.98,0.9,0.4
CP_QR,ChinaPay,214.09,2.0,4.3
CP_Credit,ChinaPay,95.56,1.2,1.1
Mastro,Masterkard,115.13,0.2,0.2
MK_Debit,Masterkard,168.04,0.4,0.7
MK_Student,Masterkard,143.01,0.6,0.9
VIZA_Debit,VIZA,330.62,0.6,2.0
MK_Student,Masterkard,38.12,0.6,0.2
Mastro,Masterkard,284.17,0.2,0.6
MK_Student,Masterkard,372.58,0.8,3.0
Viza_Credit,VIZA,455.55,0.9,4.1
CP_QR,ChinaPay,31.84,2.0,0.6
VIZA_Debit,VIZA,131.27,0.6,0.8
Viza_Pay,VIZA,96.92,0.2,0.2
Viza_Pay,VIZA,178.57,0.2,0.4
MK_Debit,Masterkard,198.87,0.4,0.8
Viza_Credit,VIZA,3.5,0.9,0.0
Carte_Rouge_Unique,Carte Rouge,606.92,0.9,5.5
CP_Credit,ChinaPay,247.32,1.2,3.0
Carte_Rouge_Magnifique,Carte Rouge,157.55,0.3,0.5
CP_Credit,ChinaPay,408.75,1.2,4.9
Carte_Rouge_Unique,Carte Rouge,130.36,0.9,1.2
Viza_Credit,VIZA,36.25,1.3,0.5
CP_Credit,ChinaPay,377.39,1.2,4.5
Carte_Rouge_Magnifique,Carte Rouge,109.13,0.3,0.3
Viza_Credit,VIZA,127.79,0.9,1.2
MK_Credit,Masterkard,291.26,1.5,4.4
Viza_Pay,VIZA,204.26,0.2,0.4
CP_Debit,ChinaPay,173.77,0.6,1.0
MK_Student,Masterkard,1.18,0.8,0.0
Carte_Rouge_Unique,Carte Rouge,244.89,0.9,2.2
Mastro,Masterkard,377.82,0.2,0.8
CP_Credit,ChinaPay,158.18,1.2,1.9
Viza_Super,VIZA,53.64,2.0,1.1
Viza_Pay,VIZA,262.97,0.2,0.5
CP_QR,ChinaPay,99.32,2.0,2.0
Viza_Pay,VIZA,101.18,0.2,0.2
MK_Debit,Masterkard,275.04,0.4,1.1
Mastro,Masterkard,263.58,0.2,0.5
Viza_Credit,VIZA,237.9,1.3,3.1
Viza_Pay,VIZA,446.45,0.2,0.9
Mastro,Masterkard,302.16,0.2,0.6
Carte_Rouge_Magnifique,Carte Rouge,339.62,0.3,1.0
Mastro,Masterkard,206.19,0.2,0.4
MK_Credit,Masterkard,245.39,1.2,2.9
MK_Credit,Masterkard,34.81,1.4,0.5
MK_Credit,Masterkard,69.21,1.5,1.0
CP_QR,ChinaPay,366.2,2.0,7.3
Carte_Rouge_Unique,Carte Rouge,25.38,0.9,0.2
CP_Credit,ChinaPay,108.72,1.2,1.3
Viza_Pay,VIZA,91.35,0.2,0.2
MK_Credit,Masterkard,409.1,1.4,5.7
Viza_Pay,VIZA,152.15,0.2,0.3
Viza_Pay,VIZA,71.95,0.2,0.1
MK_Credit,Masterkard,8.74,1.2,0.1
MK_Credit,Masterkard,99.18,1.5,1.5
MK_Student,Masterkard,171.07,0.8,1.4
Viza_Pay,VIZA,31.17,0.2,0.1
MK_Student,Masterkard,133.75,0.8,1.1
MK_Student,Masterkard,327.54,0.8,2.6
Viza_Credit,VIZA,96.54,0.9,0.9
CP_QR,ChinaPay,210.73,2.0,4.2
CP_Debit,ChinaPay,162.15,0.45,0.7
Carte_Rouge_Unique,Carte Rouge,104.94,0.9,0.9
CP_Credit,ChinaPay,151.92,1.4,2.1
MK_Debit,Masterkard,25.97,0.4,0.1
CP_QR,ChinaPay,585.17,2.0,11.7
Mastro,Masterkard,136.0,0.2,0.3
Viza_Credit,VIZA,174.51,1.3,2.3
Carte_Rouge_Magnifique,Carte Rouge,246.25,0.3,0.7
CP_Credit,ChinaPay,144.07,1.4,2.0
MK_Debit,Masterkard,169.62,0.5,0.8
CP_Debit,ChinaPay,177.56,0.45,0.8
CP_Debit,ChinaPay,244.45,0.6,1.5
Viza_Credit,VIZA,391.61,1.3,5.1
Carte_Rouge_Unique,Carte Rouge,74.73,0.9,0.7
MK_Credit,Masterkard,712.17,1.5,10.7
MK_Credit,Masterkard,161.16,1.4,2.3
CP_Credit,ChinaPay,241.1,1.4,3.4
Mastro,Masterkard,199.33,0.2,0.4
Viza_Credit,VIZA,199.98,0.6,1.2
Carte_Rouge_Magnifique,Carte Rouge,114.61,0.3,0.3
Viza_Pay,VIZA,301.25,0.2,0.6
CP_Debit,ChinaPay,96.07,0.6,0.6
Mastro,Masterkard,169.19,0.2,0.3
MK_Student,Masterkard,456.83,0.6,2.7
CP_Debit,ChinaPay,191.04,0.6,1.1
CP_Credit,ChinaPay,41.72,1.4,0.6
MK_Debit,Masterkard,98.72,0.4,0.4
Viza_Credit,VIZA,155.23,1.3,2.0
MK_Debit,Masterkard,54.11,0.5,0.3
Mastro,Masterkard,146.67,0.2,0.3
Viza_Super,VIZA,134.03,2.3,3.1
VIZA_Debit,VIZA,142.77,0.8,1.1
CP_Debit,ChinaPay,308.21,0.45,1.4
CP_Credit,ChinaPay,139.08,1.2,1.7
VIZA_Debit,VIZA,273.37,0.8,2.2
Carte_Rouge_Unique,Carte Rouge,304.58,0.9,2.7
MK_Credit,Masterkard,252.09,1.4,3.5
Carte_Rouge_Unique,Carte Rouge,317.6,0.9,2.9
Carte_Rouge_Magnifique,Carte Rouge,525.14,0.3,1.6
CP_QR,ChinaPay,45.35,2.0,0.9
Viza_Pay,VIZA,163.71,0.2,0.3
Viza_Super,VIZA,49.9,2.3,1.1
Carte_Rouge_Magnifique,Carte Rouge,221.79,0.3,0.7
CP_Debit,ChinaPay,171.51,0.45,0.8
CP_Debit,ChinaPay,100.12,0.45,0.5
Viza_Pay,VIZA,287.19,0.2,0.6
Carte_Rouge_Magnifique,Carte Rouge,164.34,0.3,0.5
CP_Debit,ChinaPay,171.03,0.6,1.0
MK_Credit,Masterkard,260.52,1.4,3.6
Viza_Super,VIZA,94.22,2.3,2.2
MK_Credit,Masterkard,252.12,1.5,3.8
Viza_Credit,VIZA,104.39,0.9,0.9
CP_QR,ChinaPay,28.9,2.0,0.6
VIZA_Debit,VIZA,300.96,0.8,2.4
Viza_Pay,VIZA,180.44,0.2,0.4
CP_QR,ChinaPay,280.77,2.0,5.6
Viza_Super,VIZA,56.74,2.0,1.1
VIZA_Debit,VIZA,66.67,0.6,0.4
Viza_Pay,VIZA,31.24,0.2,0.1
Carte_Rouge_Unique,Carte Rouge,267.12,0.9,2.4
MK_Debit,Masterkard,59.81,0.5,0.3
CP_QR,ChinaPay,23.31,2.0,0.5
Viza_Super,VIZA,387.15,2.0,7.7
CP_QR,ChinaPay,237.16,2.0,4.7
Mastro,Masterkard,205.88,0.2,0.4
CP_QR,ChinaPay,153.93,2.0,3.1
Viza_Pay,VIZA,208.67,0.2,0.4
Viza_Credit,VIZA,56.12,0.9,0.5
VIZA_Debit,VIZA,166.97,0.6,1.0
MK_Debit,Masterkard,119.15,0.4,0.5
Viza_Pay,VIZA,126.0,0.2,0.3
MK_Student,Masterkard,213.88,0.6,1.3
MK_Credit,Masterkard,324.9,1.5,4.9
Viza_Super,VIZA,66.81,2.3,1.5
Carte_Rouge_Unique,Carte Rouge,383.54,0.9,3.5
Viza_Credit,VIZA,21.78,0.6,0.1
Carte_Rouge_Unique,Carte Rouge,607.32,0.9,5.5
Carte_Rouge_Unique,Carte Rouge,78.49,0.9,0.7
CP_Credit,ChinaPay,298.18,1.4,4.2
Viza_Pay,VIZA,27.49,0.2,0.1
Carte_Rouge_Unique,Carte Rouge,119.17,0.9,1.1
MK_Student,Masterkard,578.31,0.8,4.6
MK_Debit,Masterkard,147.45,0.4,0.6
Viza_Credit,VIZA,372.3,0.6,2.2
Mastro,Masterkard,320.04,0.2,0.6
CP_Credit,ChinaPay,84.1,1.4,1.2
Carte_Rouge_Magnifique,Carte Rouge,75.37,0.3,0.2
Mastro,Masterkard,59.85,0.2,0.1
Carte_Rouge_Magnifique,Carte Rouge,29.42,0.3,0.1
MK_Credit,Masterkard,34.32,1.5,0.5
MK_Debit,Masterkard,132.66,0.5,0.7
Carte_Rouge_Magnifique,Carte Rouge,338.11,0.3,1.0
Carte_Rouge_Unique,Carte Rouge,362.4,0.9,3.3
Mastro,Masterkard,83.3,0.2,0.2
VIZA_Debit,VIZA,66.18,0.8,0.5
CP_QR,ChinaPay,134.04,2.0,2.7
MK_Debit,Masterkard,129.08,0.4,0.5
CP_Debit,ChinaPay,107.39,0.6,0.6
CP_Debit,ChinaPay,24.09,0.6,0.1
Viza_Super,VIZA,461.48,2.3,10.6
MK_Student,Masterkard,213.42,0.6,1.3
VIZA_Debit,VIZA,303.4,0.6,1.8
CP_Debit,ChinaPay,234.56,0.6,1.4
MK_Student,Masterkard,383.24,0.8,3.1
MK_Credit,Masterkard,215.19,1.2,2.6
Carte_Rouge_Unique,Carte Rouge,27.79,0.9,0.3
MK_Student,Masterkard,124.62,0.6,0.7
CP_Credit,ChinaPay,0.95,1.2,0.0
MK_Debit,Masterkard,21.09,0.4,0.1
CP_Credit,ChinaPay,211.32,1.2,2.5
Carte_Rouge_Unique,Carte Rouge,10.74,0.9,0.1
VIZA_Debit,VIZA,32.88,0.8,0.3
Mastro,Masterkard,115.0,0.2,0.2
VIZA_Debit,VIZA,147.59,0.8,1.2
Viza_Pay,VIZA,182.53,0.2,0.4
Viza_Super,VIZA,202.28,2.0,4.0
Carte_Rouge_Unique,Carte Rouge,26.52,0.9,0.2
MK_Student,Masterkard,178.02,0.6,1.1
MK_Debit,Masterkard,108.89,0.5,0.5
CP_QR,ChinaPay,697.52,2.0,14.0
CP_Credit,ChinaPay,274.52,1.4,3.8
VIZA_Debit,VIZA,113.43,0.6,0.7
Carte_Rouge_Magnifique,Carte Rouge,89.36,0.3,0.3
Carte_Rouge_Magnifique,Carte Rouge,376.58,0.3,1.1
Viza_Credit,VIZA,115.03,0.9,1.0
Carte_Rouge_Magnifique,Carte Rouge,539.93,0.3,1.6
CP_QR,ChinaPay,183.43,2.0,3.7
MK_Credit,Masterkard,265.79,1.4,3.7
MK_Credit,Masterkard,215.38,1.2,2.6
Carte_Rouge_Magnifique,Carte Rouge,146.93,0.3,0.4
CP_Credit,ChinaPay,64.68,1.4,0.9
Carte_Rouge_Unique,Carte Rouge,264.68,0.9,2.4
Carte_Rouge_Unique,Carte Rouge,239.09,0.9,2.2
Viza_Super,VIZA,190.05,2.0,3.8
CP_QR,ChinaPay,197.49,2.0,3.9
Viza_Pay,VIZA,229.41,0.2,0.5
CP_Debit,ChinaPay,116.61,0.6,0.7
MK_Debit,Masterkard,414.56,0.5,2.1
Carte_Rouge_Magnifique,Carte Rouge,248.49,0.3,0.7
CP_Debit,ChinaPay,89.54,0.6,0.5
Viza_Super,VIZA,213.55,2.3,4.9
Viza_Super,VIZA,312.12,2.3,7.2
Viza_Super,VIZA,162.68,2.0,3.3
CP_Credit,ChinaPay,84.82,1.2,1.0
Viza_Super,VIZA,145.21,2.0,2.9
Carte_Rouge_Magnifique,Carte Rouge,166.48,0.3,0.5
Carte_Rouge_Magnifique,Carte Rouge,109.72,0.3,0.3
MK_Student,Masterkard,307.18,0.6,1.8
Carte_Rouge_Unique,Carte Rouge,158.27,0.9,1.4
MK_Debit,Masterkard,203.04,0.4,0.8
Viza_Credit,VIZA,328.08,0.6,2.0
CP_Debit,ChinaPay,649.86,0.6,3.9
MK_Student,Masterkard,343.27,0.8,2.7
Viza_Credit,VIZA,29.3,0.6,0.2
CP_QR,ChinaPay,378.53,2.0,7.6
CP_Debit,ChinaPay,301.28,0.6,1.8
MK_Debit,Masterkard,214.43,0.5,1.1
CP_QR,ChinaPay,113.21,2.0,2.3
Viza_Credit,VIZA,178.94,0.9,1.6
MK_Student,Masterkard,118.3,0.8,0.9
MK_Student,Masterkard,229.99,0.8,1.8
Viza_Pay,VIZA,358.62,0.2,0.7
Viza_Credit,VIZA,329.66,1.3,4.3
MK_Debit,Masterkard,112.95,0.4,0.5
CP_Credit,ChinaPay,241.15,1.2,2.9
Carte_Rouge_Unique,Carte Rouge,300.71,0.9,2.7
CP_QR,ChinaPay,320.65,2.0,6.4
VIZA_Debit,VIZA,71.84,0.8,0.6
CP_Credit,ChinaPay,43.64,1.4,0.6
Mastro,Masterkard,17.02,0.2,0.0
Mastro,Masterkard,215.85,0.2,0.4
CP_Debit,ChinaPay,154.34,0.6,0.9
Carte_Rouge_Unique,Carte Rouge,14.37,0.9,0.1
Viza_Super,VIZA,193.38,2.0,3.9
CP_QR,ChinaPay,332.2,2.0,6.6
Viza_Pay,VIZA,22.42,0.2,0.0
Mastro,Masterkard,221.94,0.2,0.4
MK_Debit,Masterkard,322.34,0.5,1.6
MK_Student,Masterkard,0.25,0.6,0.0
Viza_Super,VIZA,29.32,2.3,0.7
Carte_Rouge_Unique,Carte Rouge,304.16,0.9,2.7
MK_Debit,Masterkard,192.88,0.5,1.0
MK_Student,Masterkard,435.61,0.6,2.6
CP_QR,ChinaPay,10.83,2.0,0.2
Viza_Credit,VIZA,191.08,0.6,1.1
Carte_Rouge_Unique,Carte Rouge,121.62,0.9,1.1
MK_Debit,Masterkard,312.81,0.4,1.3
VIZA_Debit,VIZA,106.58,0.8,0.9
CP_QR,ChinaPay,144.33,2.0,2.9
Viza_Pay,VIZA,6.48,0.2,0.0
CP_QR,ChinaPay,66.48,2.0,1.3
MK_Credit,Masterkard,5.26,1.4,0.1
CP_Debit,ChinaPay,42.03,0.45,0.2
Viza_Pay,VIZA,13.79,0.2,0.0
VIZA_Debit,VIZA,222.72,0.6,1.3
CP_QR,ChinaPay,286.37,2.0,5.7
Mastro,Masterkard,80.09,0.2,0.2
MK_Debit,Masterkard,315.81,0.4,1.3
Viza_Credit,VIZA,10.69,0.6,0.1
CP_Debit,ChinaPay,151.01,0.6,0.9
Viza_Pay,VIZA,273.93,0.2,0.5
MK_Credit,Masterkard,49.83,1.4,0.7
CP_QR,ChinaPay,195.23,2.0,3.9
VIZA_Debit,VIZA,10.43,0.8,0.1
Viza_Credit,VIZA,178.56,1.3,2.3
Viza_Credit,VIZA,290.08,0.6,1.7
CP_QR,ChinaPay,355.89,2.0,7.1
VIZA_Debit,VIZA,170.73,0.8,1.4
CP_Debit,ChinaPay,373.01,0.45,1.7
CP_Credit,ChinaPay,459.35,1.4,6.4
CP_QR,ChinaPay,50.41,2.0,1.0
VIZA_Debit,VIZA,49.01,0.8,0.4
Carte_Rouge_Magnifique,Carte Rouge,77.82,0.3,0.2
CP_QR,ChinaPay,196.9,2.0,3.9
CP_Debit,ChinaPay,58.79,0.45,0.3
VIZA_Debit,VIZA,376.67,0.6,2.3
MK_Student,Masterkard,129.42,0.6,0.8
Carte_Rouge_Unique,Carte Rouge,378.88,0.9,3.4
Viza_Credit,VIZA,342.26,1.3,4.4
Viza_Credit,VIZA,85.15,1.3,1.1
CP_Debit,ChinaPay,161.58,0.6,1.0
VIZA_Debit,VIZA,22.31,0.8,0.2
Viza_Credit,VIZA,338.57,0.9,3.0
MK_Credit,Masterkard,373.71,1.5,5.6
MK_Credit,Masterkard,48.81,1.2,0.6
Carte_Rouge_Unique,Carte Rouge,205.21,0.9,1.8
Mastro,Masterkard,249.49,0.2,0.5
CP_Debit,ChinaPay,202.05,0.6,1.2
Mastro,Masterkard,299.21,0.2,0.6
MK_Student,Masterkard,239.1,0.6,1.4
VIZA_Debit,VIZA,36.31,0.8,0.3
VIZA_Debit,VIZA,14.78,0.6,0.1
MK_Debit,Masterkard,104.27,0.4,0.4
MK_Debit,Masterkard,342.45,0.5,1.7
Carte_Rouge_Unique,Carte Rouge,636.79,0.9,5.7
MK_Debit,Masterkard,263.99,0.4,1.1
Viza_Credit,VIZA,383.85,0.6,2.3
Viza_Super,VIZA,24.51,2.3,0.6
Viza_Super,VIZA,57.65,2.3,1.3
Viza_Credit,VIZA,69.94,1.3,0.9
CP_QR,ChinaPay,315.58,2.0,6.3
Carte_Rouge_Magnifique,Carte Rouge,307.4,0.3,0.9
Carte_Rouge_Unique,Carte Rouge,332.29,0.9,3.0
MK_Student,Masterkard,149.79,0.8,1.2
Viza_Super,VIZA,344.04,2.3,7.9
CP_Debit,ChinaPay,33.6,0.6,0.2
CP_Debit,ChinaPay,39.05,0.45,0.2
CP_Debit,ChinaPay,206.95,0.45,0.9
CP_Debit,ChinaPay,130.03,0.45,0.6
Carte_Rouge_Unique,Carte Rouge,285.2,0.9,2.6
MK_Credit,Masterkard,362.41,1.5,5.4
Viza_Pay,VIZA,107.73,0.2,0.2
CP_Credit,ChinaPay,184.19,1.4,2.6
Viza_Credit,VIZA,143.16,1.3,1.9
Viza_Super,VIZA,113.38,2.0,2.3
CP_Debit,ChinaPay,49.26,0.6,0.3
VIZA_Debit,VIZA,80.07,0.8,0.6
CP_Credit,ChinaPay,94.4,1.2,1.1
CP_Credit,ChinaPay,166.06,1.4,2.3
CP_Debit,ChinaPay,492.47,0.6,3.0
VIZA_Debit,VIZA,359.96,0.6,2.2
MK_Debit,Masterkard,281.95,0.4,1.1
MK_Debit,Masterkard,133.23,0.4,0.5
MK_Credit,Masterkard,305.46,1.5,4.6
VIZA_Debit,VIZA,123.53,0.8,1.0
Carte_Rouge_Magnifique,Carte Rouge,74.4,0.3,0.2
MK_Student,Masterkard,692.99,0.6,4.2
Mastro,Masterkard,45.2,0.2,0.1
CP_Credit,ChinaPay,128.32,1.4,1.8
CP_QR,ChinaPay,190.2,2.0,3.8
CP_QR,ChinaPay,845.45,2.0,16.9
MK_Credit,Masterkard,23.32,1.5,0.3
Viza_Pay,VIZA,169.69,0.2,0.3
Carte_Rouge_Magnifique,Carte Rouge,312.69,0.3,0.9
Viza_Super,VIZA,288.58,2.0,5.8
VIZA_Debit,VIZA,34.59,0.8,0.3
MK_Credit,Masterkard,292.46,1.2,3.5
MK_Student,Masterkard,230.4,0.6,1.4
MK_Credit,Masterkard,42.55,1.2,0.5
Viza_Pay,VIZA,107.46,0.2,0.2
Mastro,Masterkard,101.57,0.2,0.2
CP_QR,ChinaPay,124.2,2.0,2.5
Carte_Rouge_Magnifique,Carte Rouge,475.75,0.3,1.4
Carte_Rouge_Magnifique,Carte Rouge,114.33,0.3,0.3
MK_Debit,Masterkard,282.2,0.4,1.1
CP_Debit,ChinaPay,191.6,0.6,1.1
MK_Debit,Masterkard,222.43,0.5,1.1
Viza_Credit,VIZA,61.62,0.9,0.6
Viza_Super,VIZA,399.29,2.0,8.0
Carte_Rouge_Magnifique,Carte Rouge,73.49,0.3,0.2
Mastro,Masterkard,53.24,0.2,0.1
Mastro,Masterkard,52.63,0.2,0.1
Mastro,Masterkard,274.8,0.2,0.5
MK_Credit,Masterkard,383.18,1.5,5.7
CP_Debit,ChinaPay,10.76,0.45,0.0
CP_Credit,ChinaPay,270.9,1.4,3.8
CP_Credit,ChinaPay,7.62,1.2,0.1
MK_Student,Masterkard,427.22,0.8,3.4
MK_Student,Masterkard,122.19,0.6,0.7
MK_Credit,Masterkard,911.05,1.5,13.7
Viza_Super,VIZA,83.4,2.3,1.9
MK_Credit,Masterkard,327.27,1.4,4.6
MK_Student,Masterkard,64.52,0.6,0.4
MK_Student,Masterkard,92.69,0.8,0.7
MK_Student,Masterkard,116.34,0.6,0.7
MK_Student,Masterkard,294.11,0.8,2.4
Carte_Rouge_Unique,Carte Rouge,70.08,0.9,0.6
Viza_Pay,VIZA,348.11,0.2,0.7
Carte_Rouge_Unique,Carte Rouge,85.08,0.9,0.8
MK_Debit,Masterkard,51.02,0.5,0.3
CP_QR,ChinaPay,305.11,2.0,6.1
MK_Debit,Masterkard,233.96,0.5,1.2
CP_Debit,ChinaPay,43.8,0.6,0.3
Mastro,Masterkard,43.39,0.2,0.1
MK_Credit,Masterkard,70.98,1.5,1.1
Viza_Credit,VIZA,168.48,0.6,1.0
MK_Student,Masterkard,122.24,0.6,0.7
CP_QR,ChinaPay,476.9,2.0,9.5
MK_Student,Masterkard,423.03,0.8,3.4
MK_Credit,Masterkard,413.42,1.5,6.2
MK_Debit,Masterkard,18.85,0.4,0.1
MK_Student,Masterkard,187.48,0.6,1.1
Carte_Rouge_Unique,Carte Rouge,326.47,0.9,2.9
Carte_Rouge_Unique,Carte Rouge,169.09,0.9,1.5
